34 109
15 0 4
11 0 9
0 9 13
0 18 17
5 0 6
31 0 1
0 1 11
0 17 4
0 20 19
0 29 11
27 1 4
1 33 13
1 29 1
25 2 5
2 18 1
14 2 14
4 2 3
3 27 12
18 3 1
14 3 13
8 3 2
21 3 18
3 31 17
20 3 10
4 27 14
14 4 15
4 31 7
28 5 1
11 5 10
5 10 9
8 5 8
19 5 4
5 16 10
15 6 7
11 6 19
24 6 10
33 6 9
6 20 3
13 6 10
16 6 13
7 22 18
7 11 9
7 24 14
23 7 13
18 7 4
7 14 18
7 29 7
11 8 5
8 25 4
8 32 9
20 8 8
13 8 16
29 8 3
9 15 14
18 9 9
15 10 15
10 27 8
25 10 6
21 10 19
32 10 4
10 16 18
15 11 10
25 11 19
11 32 8
12 15 11
12 23 6
12 21 1
12 32 16
13 28 11
13 25 6
13 16 14
14 25 7
22 15 11
24 15 5
33 15 12
15 20 8
16 25 4
16 24 8
17 16 10
16 20 14
30 16 18
17 28 15
20 17 16
18 28 3
24 18 14
21 18 3
18 32 20
30 18 3
19 18 11
19 31 16
22 20 17
23 20 5
32 20 8
20 30 17
21 28 19
23 28 14
23 27 18
23 24 16
28 24 8
24 26 10
29 24 20
25 27 1
25 29 6
27 26 14
33 26 15
28 27 8
32 27 6
33 29 19
33 32 9
24 5
