37 79
0 28 13
11 0 15
7 0 9
32 0 13
36 0 13
1 0 10
0 22 5
1 12 12
1 24 13
1 30 7
1 23 18
1 21 5
2 6 16
28 2 10
2 12 5
2 18 4
2 31 7
23 2 1
35 2 11
29 2 3
20 3 3
6 4 6
5 27 16
10 5 19
5 17 3
5 29 9
27 6 4
31 6 4
23 6 13
27 7 14
7 25 11
7 20 10
28 8 11
8 18 8
17 8 17
33 8 19
21 8 7
24 9 16
9 10 19
9 14 2
10 26 15
10 29 18
11 34 16
28 11 18
11 17 1
11 15 4
36 11 2
17 12 16
12 30 17
13 19 3
13 36 10
13 16 12
35 13 18
14 36 20
15 22 2
16 34 9
16 25 10
35 16 13
34 17 10
30 17 1
18 26 9
18 32 9
21 18 16
19 27 10
19 23 8
20 32 3
20 22 8
20 35 20
21 24 14
29 21 4
22 23 17
23 28 8
24 30 3
35 24 10
25 29 17
28 26 19
31 27 11
31 28 18
35 29 13
14 4
