38 145
0 31 10
17 0 1
24 0 20
0 1 18
0 20 15
1 10 13
31 1 5
1 19 4
1 17 5
6 1 4
1 24 5
1 23 6
1 29 2
2 4 18
2 19 1
2 17 15
21 2 16
8 2 3
2 18 5
3 4 9
25 3 17
3 11 13
3 13 20
8 3 16
23 3 6
3 22 12
34 3 14
5 4 3
4 9 16
4 11 9
4 24 9
13 4 17
4 23 4
22 4 10
4 33 18
4 20 16
4 16 2
5 19 1
5 9 5
5 21 9
5 32 4
20 5 19
6 35 1
12 6 15
28 6 14
22 6 18
6 29 9
6 33 6
31 7 15
19 7 16
7 9 4
7 25 15
7 11 4
7 12 4
22 7 12
14 7 5
16 7 6
17 8 18
8 11 15
8 18 13
8 36 3
9 25 18
12 9 16
9 27 1
36 9 20
9 22 10
14 9 1
10 25 2
27 10 10
10 23 1
10 22 13
10 34 13
11 31 5
11 32 13
26 11 17
13 12 8
12 28 13
12 34 5
19 13 8
13 35 5
13 25 3
37 13 12
13 18 7
20 13 14
14 35 12
24 14 19
18 14 20
14 16 17
15 35 4
16 25 15
36 16 14
22 16 15
16 33 13
23 17 17
28 17 3
26 17 3
37 18 4
24 18 5
18 27 12
36 18 11
29 18 3
32 19 12
29 19 11
19 34 8
20 19 16
26 19 11
20 23 3
20 28 8
20 29 4
34 20 20
20 33 14
20 26 19
21 23 15
21 28 10
29 21 9
21 30 20
21 26 1
32 22 14
22 27 15
22 36 20
25 23 20
23 28 10
23 34 12
33 23 19
30 23 3
25 24 13
24 34 7
28 25 6
29 25 4
25 33 10
26 37 16
36 26 12
26 28 1
36 27 15
34 27 12
28 32 3
31 29 13
37 29 9
32 29 19
29 36 12
29 34 17
32 31 11
35 32 9
34 37 14
35 37 19
15 30
