39 128
0 13 18
30 0 8
14 0 1
1 22 16
1 32 17
23 1 11
14 1 14
1 3 3
2 1 14
2 20 8
2 25 15
23 2 15
27 2 8
9 2 2
29 2 6
2 33 20
25 3 8
10 3 19
3 14 15
3 18 16
38 3 6
3 6 2
3 26 10
3 31 6
3 34 18
4 11 11
4 35 3
16 4 13
4 34 18
20 5 12
25 5 13
5 32 1
13 5 1
21 5 7
5 29 20
15 6 16
37 6 3
6 32 20
6 13 12
9 6 19
6 12 16
6 31 17
22 7 17
7 17 19
7 9 13
7 31 18
7 34 1
8 20 11
13 8 2
8 17 2
27 8 5
9 8 15
29 8 1
19 8 12
9 20 6
9 17 9
9 14 20
9 29 19
9 31 5
34 9 7
33 9 8
10 15 1
10 13 12
36 10 7
10 16 10
10 31 15
10 34 10
13 11 17
30 11 1
14 11 4
27 11 12
11 18 13
12 11 18
21 11 7
11 29 18
16 11 6
12 29 3
28 12 3
13 25 14
17 13 13
13 14 6
13 21 19
16 13 11
17 14 2
14 29 6
14 16 16
30 15 7
15 21 19
15 29 4
36 15 3
15 16 5
32 16 19
16 18 9
16 31 11
16 34 17
17 25 18
32 17 13
17 36 9
34 17 15
20 18 8
18 25 8
18 31 12
34 18 8
38 20 1
20 36 13
31 20 5
21 26 6
36 21 7
31 23 9
23 34 7
28 23 8
33 23 15
24 35 7
38 25 6
25 29 11
26 25 15
31 25 19
34 25 14
26 31 19
26 28 2
26 33 14
27 30 20
34 27 3
28 34 20
31 38 14
33 31 15
34 32 13
37 33 19
37 24
