36 84
0 9 17
33 0 14
27 0 12
23 0 2
1 10 12
18 1 15
1 8 14
4 1 17
28 1 20
1 9 18
1 19 16
1 23 14
2 24 10
3 4 20
3 7 12
5 3 14
4 17 14
5 18 20
5 8 19
5 9 11
5 30 2
5 23 20
17 6 7
8 6 11
6 13 9
19 6 17
6 16 9
7 17 17
7 22 15
8 7 5
7 35 14
8 32 18
8 18 20
20 8 13
19 8 15
8 23 10
9 22 9
27 9 18
10 32 12
20 10 4
10 25 3
10 13 3
10 15 14
11 30 20
12 11 7
17 13 9
21 13 13
13 20 4
13 14 5
19 13 11
31 13 16
22 14 2
14 28 15
25 14 7
14 27 20
18 15 17
26 15 3
16 15 12
16 18 12
29 16 5
28 16 8
17 18 4
17 26 9
17 25 1
19 17 8
23 18 9
25 19 17
19 31 20
29 20 14
21 24 14
21 30 19
27 21 16
22 34 2
22 24 12
24 23 11
24 33 8
24 35 2
24 31 15
29 26 11
30 26 2
32 27 17
28 27 15
33 27 2
32 31 20
34 28
