35 110
26 0 12
0 8 8
0 3 4
0 32 19
17 0 11
21 1 11
26 1 2
1 19 19
1 31 1
1 11 20
24 1 18
1 6 20
2 27 15
16 2 2
2 9 19
5 2 8
2 33 17
11 2 1
24 2 8
2 6 1
13 2 11
3 28 18
3 30 8
26 3 8
3 7 13
18 3 14
3 5 17
33 3 16
24 3 1
3 6 3
4 3 15
4 22 11
4 24 11
5 12 9
22 5 9
8 5 14
5 18 17
5 9 7
5 17 12
5 6 7
13 5 10
6 30 20
26 6 18
7 6 2
14 6 11
6 24 5
34 6 19
13 6 20
33 7 19
21 8 12
8 26 18
15 8 18
9 28 3
9 21 18
9 12 3
19 9 3
9 15 3
32 9 12
9 11 8
16 10 20
14 10 1
10 11 5
34 10 15
18 11 17
11 32 11
25 12 10
32 12 16
13 30 17
27 13 18
13 25 19
13 20 12
19 14 12
23 14 18
21 15 11
22 15 7
15 33 16
24 15 10
34 15 11
16 29 14
16 27 15
16 33 20
30 17 9
21 17 7
17 22 14
17 31 6
17 33 15
24 17 8
18 25 16
20 18 7
32 18 2
26 19 6
19 20 4
33 19 4
19 34 6
30 20 10
20 25 6
24 20 2
24 21 17
22 29 15
27 22 19
22 24 13
23 33 4
24 28 13
29 24 18
24 33 13
26 28 13
32 26 9
29 32 15
34 31 12
32 33 10
31 25
