39 143
0 10 8
0 38 18
0 18 5
28 1 9
14 1 18
23 1 12
29 1 15
1 20 6
1 27 3
1 30 15
18 1 18
23 2 9
17 2 7
2 32 10
2 12 1
38 2 9
2 11 16
13 3 4
29 3 10
3 16 20
3 30 1
3 37 9
4 28 16
29 4 15
20 4 20
32 4 17
4 21 7
4 7 6
5 14 4
19 5 6
25 5 14
17 5 8
5 10 7
5 12 6
7 5 16
37 5 4
13 6 19
6 27 4
24 6 10
30 6 14
21 6 17
6 7 20
6 18 17
14 7 19
7 31 18
7 17 8
13 7 3
7 20 18
7 27 13
7 33 20
8 28 13
27 8 19
24 8 19
8 34 11
9 28 10
9 29 15
9 20 10
12 9 10
9 21 3
9 18 9
10 28 11
10 31 7
25 10 6
10 20 2
11 23 6
11 17 8
11 22 20
11 13 4
32 11 3
24 11 18
12 19 3
22 12 2
29 12 18
18 12 6
12 37 4
13 19 2
13 25 9
13 29 12
13 27 9
38 13 3
18 13 15
35 14 4
19 14 9
31 14 16
14 25 7
14 22 7
14 20 12
14 26 14
36 14 17
15 28 7
26 15 13
38 15 8
15 37 20
15 36 19
28 17 13
17 29 7
32 17 14
28 18 3
18 23 6
18 22 7
19 22 19
19 20 8
21 19 10
33 19 7
36 19 20
28 20 5
24 20 4
20 33 1
35 21 3
21 27 18
38 21 14
21 36 16
22 32 14
25 23 2
24 23 1
38 23 3
33 23 3
29 24 13
27 24 7
25 32 1
25 33 18
25 37 4
36 25 9
35 26 18
26 38 20
27 28 17
35 27 20
32 27 19
30 27 3
37 27 19
28 36 2
29 32 8
38 29 16
30 35 15
34 30 16
30 33 13
31 32 16
36 32 6
35 33 4
33 38 19
33 34 2
36 33 15
35 38 10
23 16
