38 126
0 19 19
0 10 17
37 0 10
12 0 13
1 33 3
23 1 13
1 3 9
5 1 19
22 1 12
1 36 3
1 15 2
16 1 14
1 21 2
2 18 16
23 2 20
10 2 20
17 2 17
2 8 13
2 25 5
37 2 10
2 21 18
27 2 4
35 3 9
3 25 13
29 3 3
33 4 18
31 4 8
32 4 16
5 4 4
8 4 11
25 4 13
34 4 2
4 16 7
4 37 19
4 11 9
31 5 2
37 5 11
5 29 15
23 6 6
28 6 12
34 6 18
6 12 1
18 7 7
7 10 13
25 7 16
30 7 17
8 33 3
19 8 16
9 33 5
9 19 11
10 9 15
9 22 15
21 9 13
9 29 20
10 18 16
36 10 18
25 10 17
10 12 17
10 27 5
10 11 8
31 11 6
11 28 16
17 11 7
36 11 7
25 11 12
11 34 19
15 11 13
30 11 19
12 18 18
31 12 18
12 32 17
20 12 5
26 12 7
13 14 3
14 28 14
14 20 7
22 15 18
16 15 6
16 28 7
16 36 18
16 37 17
21 16 12
17 18 10
17 33 17
23 17 17
34 17 1
29 17 10
27 17 19
17 30 8
19 18 4
18 23 4
18 32 15
18 35 20
18 34 8
18 21 14
18 30 2
18 20 13
31 19 12
19 32 14
19 21 8
20 31 13
20 37 10
33 21 17
34 21 13
31 22 9
34 22 18
22 29 13
22 27 15
23 28 15
27 24 7
25 31 4
32 25 5
25 35 2
26 25 8
28 26 11
26 35 8
27 33 20
27 30 13
28 32 9
31 29 18
30 36 4
33 32 9
32 36 12
33 36 18
37 33 8
37 35 8
13 24
