39 97
24 0 9
37 0 9
14 0 19
1 21 16
38 1 19
1 30 15
27 2 10
2 13 5
18 3 18
3 13 4
25 3 12
7 4 20
4 23 20
4 28 17
5 26 20
9 5 7
36 5 3
22 5 12
24 6 15
6 31 14
6 8 13
6 16 18
6 33 8
11 6 5
38 6 5
28 6 5
31 7 8
7 15 5
8 32 20
23 8 14
19 8 16
8 11 11
13 8 18
8 30 8
9 34 11
9 12 14
19 9 16
9 16 11
33 9 19
9 38 12
10 33 4
28 10 8
11 26 16
11 33 20
12 32 3
12 34 4
12 13 15
27 13 3
13 19 16
36 13 7
13 30 19
24 14 16
14 18 1
20 14 18
14 35 20
27 15 10
17 16 14
16 34 8
16 37 4
36 16 19
18 17 18
27 17 11
21 17 16
19 17 18
20 17 17
17 35 3
17 25 1
28 17 4
29 18 17
19 18 16
18 36 18
19 35 18
22 19 6
20 24 12
20 34 10
29 20 5
38 20 8
27 21 13
31 21 14
33 21 10
35 21 9
21 30 5
25 22 17
23 25 8
25 26 14
36 26 19
33 26 6
26 35 5
37 27 11
27 31 6
27 36 19
27 35 6
37 31 1
33 34 20
33 37 19
35 38 5
38 37 20
15 32
