38 146
0 20 17
28 0 5
0 30 10
27 0 2
0 29 14
0 18 11
0 26 8
0 14 20
0 2 3
0 10 16
1 6 17
1 28 9
1 5 1
1 31 16
1 26 15
36 1 11
9 1 10
34 1 15
2 1 11
1 24 8
37 1 11
2 6 6
2 35 3
2 29 18
2 12 15
2 23 20
2 16 10
37 2 11
3 33 19
3 21 5
5 3 7
30 3 11
32 3 4
19 3 8
4 6 14
4 5 14
36 4 1
13 4 14
4 34 10
16 4 1
19 4 1
11 4 5
30 5 9
29 5 9
7 5 17
32 5 14
11 5 1
5 10 14
6 35 5
6 25 2
6 36 9
17 6 9
6 34 10
23 6 18
28 7 10
7 25 6
27 7 1
29 7 11
7 12 10
23 7 1
8 7 9
16 7 3
10 7 18
7 15 11
8 31 7
26 8 10
8 13 4
8 11 11
8 10 11
9 30 17
9 27 9
9 29 12
9 22 6
9 37 15
21 10 16
28 10 19
26 10 10
10 14 4
13 10 8
31 11 11
11 27 17
14 11 10
11 12 9
22 11 5
11 37 15
13 12 17
15 12 3
33 13 1
21 13 17
13 28 6
29 13 16
13 32 15
23 13 16
27 14 5
14 36 10
15 36 8
15 34 9
16 33 14
25 16 15
23 16 6
16 24 8
18 25 12
18 36 10
18 32 6
18 34 8
21 19 4
25 19 13
19 26 15
34 19 16
20 25 9
20 27 15
20 29 7
36 20 17
20 32 10
20 22 6
30 21 20
21 27 13
21 36 2
21 23 8
22 35 8
28 22 17
22 27 13
29 22 6
22 26 11
22 34 10
22 37 15
23 28 8
30 23 7
24 25 11
25 35 2
25 28 7
30 25 18
25 34 9
26 28 4
27 35 7
34 27 2
28 31 17
28 29 11
28 32 8
28 37 3
31 29 16
34 29 5
36 31 20
37 31 2
35 32 6
33 34 18
18 12
