33 63
0 26 9
6 0 17
1 23 2
1 15 3
18 1 14
14 1 9
24 1 2
4 2 19
2 20 18
3 10 20
30 4 19
17 4 6
31 4 6
4 15 2
4 26 13
12 4 18
5 20 6
13 5 6
29 6 13
6 19 20
22 7 17
15 7 10
14 7 14
21 7 4
25 7 9
29 8 9
8 19 16
8 18 4
8 16 20
30 9 2
26 9 13
10 15 12
19 11 14
11 31 12
11 32 6
13 30 20
13 17 19
15 13 16
15 14 16
21 14 17
16 14 1
15 30 17
25 15 17
30 16 20
23 16 19
19 16 20
16 32 16
25 16 10
17 22 4
18 17 19
32 18 7
23 19 8
21 19 20
20 28 5
23 20 19
21 24 17
23 32 17
24 28 11
27 24 2
25 28 19
26 30 14
29 27 12
32 30 3
6 3
