34 100
0 10 1
24 0 10
0 7 14
0 19 11
21 0 8
0 20 8
0 13 4
3 1 15
1 26 13
1 28 8
7 1 8
1 27 12
15 1 17
2 10 11
2 29 7
2 3 10
2 28 1
7 2 8
33 2 18
2 21 5
3 11 20
20 3 12
17 3 10
4 28 18
12 4 15
4 23 16
6 4 15
27 4 2
22 5 7
10 5 7
5 29 18
12 5 13
5 14 2
10 6 3
6 29 19
33 6 19
23 6 15
17 6 8
6 18 3
14 6 18
20 7 7
23 7 14
22 8 4
11 8 4
8 20 10
8 23 4
27 8 18
8 14 19
28 9 9
19 9 19
20 9 13
15 9 1
10 12 12
10 33 8
10 27 9
15 10 15
11 16 3
28 12 4
12 33 9
23 12 18
17 12 15
15 12 13
28 13 19
13 19 9
23 13 18
13 27 3
13 30 10
14 13 14
14 16 1
19 14 18
20 14 17
26 15 19
15 24 8
15 33 1
15 19 1
27 15 9
17 24 12
17 19 3
17 23 12
18 22 7
19 22 6
26 19 16
25 19 8
19 21 9
20 22 3
20 23 13
22 21 11
21 24 12
21 25 17
26 23 1
23 25 3
30 23 11
23 32 20
24 30 3
24 32 18
25 32 5
31 26 5
28 29 6
28 32 13
32 30 19
1 6
