39 99
27 0 5
6 0 10
0 20 4
0 17 20
0 21 2
24 0 3
38 0 13
1 29 20
1 2 8
1 34 20
36 1 13
3 1 5
20 2 18
34 2 8
13 2 13
36 2 10
3 2 7
4 3 20
3 21 9
3 5 10
19 4 14
37 4 17
4 25 18
4 20 15
30 4 13
4 34 14
5 7 10
6 19 19
37 6 9
6 33 8
6 25 5
6 18 18
6 35 19
16 6 20
6 8 7
7 32 17
7 12 19
7 17 3
7 9 10
13 7 10
7 15 17
8 28 12
26 8 6
9 27 20
9 18 3
9 35 18
10 27 1
10 30 17
21 10 1
15 10 12
11 29 5
30 11 3
34 11 3
11 38 2
12 18 12
16 12 8
22 12 2
13 29 3
13 23 18
33 13 7
21 13 13
13 24 14
16 13 11
13 36 16
22 14 13
15 27 19
15 23 5
15 25 12
15 32 20
17 15 6
15 36 13
16 28 14
33 16 20
16 32 3
16 35 5
16 31 10
17 18 12
36 17 3
18 21 14
19 26 7
20 37 12
34 20 6
27 21 1
23 27 17
23 32 15
23 34 3
38 23 3
24 28 6
26 24 6
29 26 13
27 28 18
27 35 7
29 28 5
30 37 17
38 30 10
31 30 11
33 31 11
32 34 18
38 36 4
38 14
