38 151
35 0 9
5 0 8
0 15 10
0 24 2
31 0 12
20 0 4
0 14 19
1 4 1
30 1 20
29 1 19
32 1 12
1 24 20
1 3 16
16 1 10
19 1 13
8 1 9
35 2 19
2 4 2
33 2 3
34 2 8
15 2 10
2 26 16
21 2 20
2 23 18
7 2 17
19 2 7
2 11 11
3 33 1
25 3 20
3 17 3
9 3 9
36 3 20
3 28 20
33 4 5
4 25 20
4 34 3
15 4 2
26 4 14
4 17 1
4 16 9
10 4 7
18 4 5
8 4 3
4 11 2
29 5 3
26 5 5
5 6 5
31 5 10
5 20 18
5 17 6
5 23 4
11 5 20
33 6 11
6 15 11
24 6 16
6 17 14
6 18 4
22 6 20
7 30 16
7 33 6
31 7 15
12 7 18
7 13 11
7 8 12
11 7 4
29 8 15
34 8 14
8 32 1
8 26 13
14 8 11
23 8 14
8 22 20
31 9 19
9 27 16
36 9 2
9 16 1
9 22 1
10 32 17
10 37 1
10 17 11
10 14 20
10 18 15
19 10 6
11 33 2
11 29 12
26 11 4
11 31 10
11 36 10
30 12 19
20 12 1
12 21 10
16 12 20
30 13 9
32 13 15
13 26 9
24 13 17
13 14 10
13 28 16
30 14 2
14 29 17
14 22 16
15 24 19
15 27 18
21 15 5
15 23 4
16 24 5
18 16 14
30 17 17
37 17 5
18 32 18
31 18 20
18 20 17
21 18 11
18 23 9
19 31 13
19 28 16
20 30 11
33 20 7
20 37 1
24 20 12
28 20 7
21 32 2
22 29 5
22 34 15
22 32 5
26 22 19
23 30 7
33 23 3
23 37 12
30 24 7
33 24 13
35 25 15
26 25 2
25 31 18
25 27 17
26 35 10
33 26 4
37 26 4
32 27 1
37 27 4
27 31 3
27 36 15
34 28 9
29 30 12
31 29 16
31 36 12
35 32 4
33 37 19
36 33 13
34 37 15
36 37 15
29 35
