36 97
10 0 1
21 0 15
0 24 11
15 0 16
19 0 3
4 0 14
1 3 15
11 1 8
16 1 13
1 12 4
29 1 2
4 1 11
6 1 10
27 1 16
1 34 14
2 21 8
34 2 11
18 2 5
21 3 13
3 33 2
27 3 16
18 3 17
14 3 15
4 25 4
4 9 2
4 29 11
4 5 7
8 5 3
5 33 8
16 5 18
17 5 13
5 29 8
34 5 5
6 8 6
21 6 17
22 6 11
22 7 14
29 7 17
32 7 9
8 20 12
8 22 12
8 15 19
9 21 3
9 31 6
9 25 11
35 9 3
10 30 20
20 10 13
19 10 16
32 10 13
10 34 13
28 10 15
10 14 16
33 11 6
30 11 15
22 11 5
11 15 15
27 11 4
28 11 16
12 31 15
12 19 7
18 12 18
28 12 18
23 12 11
17 13 12
13 20 2
14 30 1
24 14 15
14 27 17
14 34 1
15 26 19
23 15 10
16 21 18
16 34 9
18 20 10
18 27 19
28 18 2
31 20 10
24 20 3
22 20 17
23 20 18
33 21 11
21 28 5
35 22 9
24 22 20
23 22 1
28 24 8
25 27 13
25 34 7
26 30 14
27 26 4
27 31 12
31 28 15
29 30 7
29 35 15
31 33 18
31 34 15
26 13
