37 87
8 0 7
13 0 17
0 19 16
1 28 6
2 10 7
2 23 7
2 5 11
30 2 4
3 8 3
3 10 9
24 3 13
26 3 3
3 17 18
10 4 7
18 4 4
4 36 14
5 7 15
12 5 18
5 25 5
34 5 5
5 24 15
6 8 13
15 6 19
20 6 8
10 6 13
6 7 19
6 26 1
6 30 15
6 16 19
7 22 14
26 7 18
27 7 18
14 8 9
36 8 2
8 34 13
8 26 4
8 32 1
25 9 5
9 30 2
10 18 1
21 10 4
20 11 20
11 25 6
30 11 11
18 12 4
21 12 16
12 16 19
34 13 2
13 26 5
32 13 10
15 14 3
14 20 5
14 23 4
14 21 7
14 28 7
26 14 6
32 14 15
15 17 19
20 16 7
31 16 2
16 23 8
16 34 15
17 23 6
21 17 20
33 17 15
18 23 16
18 28 13
18 19 6
24 20 6
22 32 20
22 27 16
28 23 17
35 23 11
24 25 12
25 34 9
29 25 18
26 36 20
26 33 19
27 33 18
33 28 20
29 31 8
29 32 17
29 30 17
30 31 9
32 30 1
36 33 8
34 35 18
9 19
