34 77
19 0 1
11 0 1
1 3 4
6 1 1
1 16 15
14 1 8
2 4 14
2 21 4
8 2 9
2 15 4
3 31 12
3 4 15
19 3 16
6 3 18
3 14 14
4 23 17
4 10 19
4 33 20
21 4 15
8 4 20
5 27 6
5 32 4
6 33 5
7 9 18
7 8 17
8 22 17
8 10 2
8 33 8
9 11 8
14 9 11
10 27 5
10 32 2
10 15 2
12 11 7
11 17 1
11 15 11
27 12 3
16 12 12
24 12 2
12 21 2
12 20 9
23 13 9
13 30 10
13 28 10
33 13 20
13 24 11
25 14 20
14 20 3
22 15 2
16 26 13
17 26 9
27 17 11
33 17 1
24 17 2
29 18 7
19 31 6
27 19 17
28 19 16
21 19 5
27 20 9
21 20 12
28 21 4
22 31 2
23 22 12
23 26 14
25 23 1
29 24 14
30 25 5
25 28 1
25 33 7
30 26 14
28 26 9
30 28 12
28 32 8
30 29 6
32 31 11
31 33 17
18 7
