39 103
0 34 8
0 25 12
16 1 2
10 1 16
5 1 4
2 15 16
2 28 18
30 2 15
2 10 10
2 36 1
3 35 1
7 3 2
31 3 2
14 3 3
6 3 18
10 3 6
36 3 14
4 15 11
16 4 10
4 21 10
10 4 17
8 5 14
13 5 14
21 5 4
5 10 1
6 11 11
6 33 9
19 6 19
13 7 16
7 22 13
7 31 4
7 14 14
8 11 12
8 33 4
8 17 5
8 31 3
19 8 7
8 12 3
25 8 8
24 9 16
23 9 4
10 16 18
10 33 18
17 10 8
10 31 16
26 10 15
38 10 1
10 37 18
10 19 8
23 10 6
35 12 11
12 16 5
22 12 6
17 12 2
23 12 16
36 12 13
18 13 5
35 14 8
14 23 13
15 22 10
15 17 17
21 15 17
15 23 1
16 21 20
16 38 15
32 16 15
17 33 3
20 17 6
36 17 15
35 18 12
33 18 16
37 18 20
37 19 16
19 23 8
33 20 2
20 31 3
21 20 2
36 20 6
21 35 3
33 21 16
26 21 11
21 32 18
33 22 19
22 32 11
23 30 12
30 24 4
25 31 5
29 25 7
38 25 12
27 26 18
26 29 11
34 27 16
31 28 13
28 29 14
35 29 1
33 29 14
30 34 9
30 36 4
35 31 2
34 33 18
34 38 2
34 37 4
35 37 20
11 24
