37 108
0 8 3
0 14 16
0 3 12
2 0 14
26 0 1
0 9 15
20 1 14
1 21 17
15 1 12
1 23 8
18 2 20
15 2 19
30 2 17
13 2 15
2 7 3
34 2 10
20 3 16
3 35 18
12 3 8
14 4 18
4 5 17
30 4 17
12 4 13
4 28 15
9 4 15
5 7 20
27 5 14
5 28 5
36 6 12
8 6 8
22 6 3
6 18 17
30 6 7
16 6 5
27 6 15
23 6 2
28 6 17
33 7 1
7 14 4
7 18 18
7 24 15
18 8 15
31 8 5
8 35 17
9 11 9
9 31 1
16 9 20
35 9 18
9 24 17
9 29 10
12 10 3
34 10 2
10 24 5
10 25 20
33 11 11
21 11 20
11 29 6
12 32 9
30 12 13
12 35 10
12 26 5
33 13 17
13 22 9
13 29 19
16 14 2
14 26 9
15 21 6
15 32 8
15 35 3
16 30 2
27 16 16
16 17 9
22 17 15
17 18 1
17 26 6
17 25 19
18 26 11
18 23 18
18 34 14
25 18 20
33 19 6
19 22 16
20 22 12
20 30 6
20 23 10
21 36 17
21 32 13
26 21 13
30 22 6
27 22 19
23 22 11
24 22 5
23 35 11
26 23 13
23 27 12
24 23 2
24 33 11
24 36 3
25 33 20
25 35 11
32 26 9
26 34 2
26 28 3
33 27 6
27 31 8
32 28 12
30 28 19
32 31 20
5 8
