39 100
32 0 20
0 21 10
0 18 14
31 0 9
34 0 13
0 27 9
0 30 4
1 8 3
1 32 16
35 1 20
1 16 20
1 31 8
10 1 12
1 5 9
23 2 10
28 2 7
9 3 7
3 18 4
3 24 1
38 3 12
4 36 14
4 17 6
4 38 13
34 4 10
4 10 11
21 5 19
5 35 16
23 5 6
5 31 17
5 33 18
8 6 8
37 6 13
7 11 14
26 7 8
15 7 8
37 7 5
7 13 14
29 8 7
8 34 2
9 21 3
16 9 1
38 9 10
9 37 5
28 9 7
10 25 15
32 10 5
10 21 4
26 10 10
15 10 20
14 11 13
27 11 9
12 14 8
32 12 12
35 12 20
29 12 12
31 13 7
15 13 7
14 26 10
18 14 8
23 14 4
15 35 17
15 24 8
15 17 4
31 15 14
15 20 6
15 37 6
15 30 15
15 19 10
16 38 5
17 35 11
17 23 14
17 31 17
33 17 15
18 26 9
18 27 15
25 19 6
33 19 14
19 38 11
19 37 14
27 20 12
27 21 12
21 30 17
26 22 14
22 33 5
30 22 13
28 23 17
23 30 4
32 24 5
28 25 11
30 25 10
37 27 7
35 29 19
29 31 11
34 29 7
30 29 17
30 35 2
32 36 14
33 32 8
38 32 12
36 37 8
15 2
