36 100
0 9 19
13 0 18
0 28 19
32 0 10
22 0 15
21 0 9
1 19 17
13 1 2
1 11 17
28 1 5
1 4 14
2 12 18
2 26 7
3 33 18
3 14 13
3 35 10
3 26 19
22 3 5
5 3 19
4 6 4
4 33 1
24 4 2
4 5 14
16 4 13
13 5 19
31 5 13
33 5 2
18 5 17
28 5 1
20 5 8
5 32 20
7 6 11
6 33 3
6 18 20
7 19 12
13 7 11
34 7 15
25 7 15
29 7 6
7 32 19
10 8 17
8 29 6
16 8 13
9 19 3
9 18 11
9 35 19
20 9 7
26 9 11
9 15 12
32 9 16
17 10 17
35 10 15
15 10 17
10 32 20
27 10 9
23 11 8
11 17 12
28 11 19
33 12 9
17 12 20
12 28 18
20 12 10
32 12 19
19 13 1
13 25 1
13 27 8
19 14 19
23 14 4
24 14 17
15 33 1
26 15 12
33 16 13
23 16 11
24 16 5
16 29 1
16 22 18
30 17 9
18 28 20
18 20 1
18 26 13
22 18 7
19 24 8
20 24 7
21 31 3
34 21 4
35 21 1
34 23 7
27 23 5
24 33 5
24 25 18
26 24 6
31 25 2
34 25 7
25 33 10
29 26 6
27 33 8
35 27 10
34 28 12
29 34 7
35 33 18
30 31
