33 79
0 5 18
29 0 8
0 19 5
0 24 19
0 18 1
1 27 13
15 1 2
1 29 12
1 32 10
23 1 10
2 9 15
15 2 15
2 21 19
17 2 14
9 3 10
3 5 11
3 7 12
3 30 2
11 3 17
9 4 14
31 4 16
4 25 3
28 4 7
5 7 8
30 5 16
18 5 13
5 16 15
6 9 20
6 21 19
31 6 12
8 6 1
7 22 14
31 7 16
25 7 4
28 7 19
27 8 10
31 8 16
28 8 16
12 9 9
30 9 12
16 9 3
27 10 10
10 29 17
24 10 13
14 10 15
12 31 10
12 19 15
12 24 4
25 12 17
17 12 20
13 20 4
22 13 4
26 13 18
14 27 13
21 14 20
14 26 9
15 22 13
19 15 10
15 17 8
15 28 4
16 27 5
28 16 4
17 25 6
18 30 6
20 19 9
19 29 12
19 32 10
20 31 6
20 26 18
20 28 19
21 30 19
23 22 10
22 26 8
31 24 6
30 24 16
25 31 2
29 26 16
29 28 13
28 32 20
11 1
