37 135
8 0 2
0 5 16
30 0 4
0 35 3
0 6 16
13 0 9
31 0 5
33 0 10
1 0 13
0 9 6
24 1 19
12 1 1
23 1 17
1 15 19
1 20 7
1 2 20
1 22 11
1 35 20
1 33 4
8 2 20
32 2 18
36 2 4
11 2 9
2 29 5
6 2 6
2 33 1
14 3 14
3 4 17
3 12 2
36 3 6
21 3 1
4 28 5
4 6 10
4 31 7
5 24 15
32 5 13
5 25 2
12 5 5
36 5 10
19 5 18
5 11 14
5 22 16
5 35 13
5 13 3
5 31 15
5 33 18
32 6 16
25 6 2
6 23 19
10 6 13
6 13 13
6 33 8
9 6 4
21 6 18
36 7 14
13 7 12
31 7 19
33 7 9
7 27 6
7 21 20
8 14 3
8 22 4
29 8 16
27 8 13
12 9 14
9 23 20
9 19 4
11 9 8
22 9 11
27 9 16
32 10 6
23 10 10
10 20 4
10 21 18
36 11 10
11 33 11
27 11 16
12 32 16
12 19 5
35 12 8
12 13 16
12 27 8
14 13 20
32 13 13
13 23 3
13 17 2
13 36 19
13 28 8
13 31 20
14 25 14
27 14 15
14 34 13
15 18 15
19 15 19
26 15 14
16 18 16
23 16 17
16 26 5
16 33 11
17 20 8
17 19 19
17 31 4
21 17 8
18 24 9
26 18 4
21 18 14
19 32 11
19 23 15
32 20 15
23 20 14
20 35 14
20 34 9
24 21 14
21 28 6
22 21 6
29 21 2
31 21 20
22 36 17
33 22 5
29 23 16
23 26 12
30 25 10
35 25 7
25 33 1
36 26 1
35 26 6
29 26 8
27 28 6
33 27 18
29 36 12
29 35 8
30 33 16
31 36 6
35 31 5
32 34 7
31 30
