35 78
29 0 20
0 3 17
0 33 4
0 24 1
13 0 15
1 2 14
2 14 6
34 2 14
19 3 20
3 8 5
3 9 15
3 32 6
22 3 16
3 25 6
4 8 11
29 4 10
31 4 12
16 4 8
12 4 20
25 4 17
24 5 17
6 23 6
8 6 13
12 6 1
17 6 5
30 7 2
7 12 10
7 22 4
13 7 9
16 8 2
13 8 18
19 9 15
34 9 9
32 9 11
17 9 1
10 20 2
10 26 16
10 34 6
10 24 17
19 11 2
11 31 18
16 11 16
22 11 11
30 12 13
12 14 7
23 12 1
13 26 20
33 13 14
29 14 20
14 18 1
22 14 9
21 15 18
15 17 5
16 32 1
23 17 2
33 17 2
17 31 18
18 20 6
18 34 18
18 32 3
30 19 3
19 28 10
34 19 7
20 26 6
27 21 7
21 28 9
21 34 15
22 29 20
24 22 1
23 30 13
24 33 13
27 24 11
26 25 3
31 25 3
25 32 12
26 32 9
27 34 12
27 32 1
6 10
