31 84
0 4 14
0 25 3
22 0 9
30 0 5
6 0 7
0 23 17
7 0 10
1 24 15
1 22 6
30 1 8
6 1 5
1 9 6
1 29 16
21 2 9
2 3 17
2 9 20
2 14 1
29 2 16
3 24 2
4 5 18
16 4 12
13 4 10
17 4 2
14 4 5
5 28 4
5 26 16
27 5 18
5 16 9
5 9 10
14 5 1
6 16 4
25 6 1
6 30 4
6 13 14
6 15 8
6 9 1
29 6 15
7 20 13
16 7 20
13 7 14
7 15 5
7 29 3
8 10 16
16 8 15
8 17 6
9 26 5
27 9 12
22 9 15
20 10 18
10 13 16
11 12 6
11 26 7
11 27 18
11 16 4
11 14 12
11 29 11
12 21 8
12 22 11
17 12 6
23 12 3
14 12 1
26 13 12
14 24 15
15 14 20
14 29 11
16 21 1
17 16 4
16 23 17
17 21 8
23 17 1
17 29 18
20 18 3
19 28 19
19 27 5
26 21 11
21 27 10
23 27 14
29 23 5
24 28 7
24 26 4
24 25 2
29 25 13
30 26 14
30 27 4
3 18
